Scenario [/ns/][1][1]
Scenario [/ss/][4][50]
23819,0
23951,0
23900,0
23580,0
24134,0
24554,0
23927,0
24167,0
23833,0
23776,0
23964,0
23706,0
23876,0
23686,0
24007,0
24102,0
24183,0
23774,0
23836,0
23651,0
24572,0
23983,0
24105,0
24089,0
23618,0
24215,0
24353,0
23854,0
23762,0
23575,0
--------------------------
Scenario [/ns/][5][1]
619,0
626,0
626,0
614,0
608,0
634,0
600,0
611,0
624,0
619,0
610,0
630,0
605,0
606,0
620,0
618,0
634,0
602,0
616,0
615,0
605,0
600,0
623,0
612,0
633,0
605,0
623,0
614,0
601,0
602,0
--------------------------
Scenario [/ns/][5][3]
1978,0
1941,0
2004,0
1897,0
1942,0
2032,0
2024,0
1982,0
1898,0
1900,0
1904,0
1962,0
2051,0
1978,0
1971,0
1974,0
1967,0
1933,0
1922,0
1906,0
1947,0
1933,0
1944,0
1949,0
1938,0
1962,0
1980,0
1954,0
1930,0
1942,0
--------------------------
Scenario [/ns/][5][14]
6198,0
6300,0
6235,0
6266,0
6153,0
6230,0
6230,0
6352,0
6404,0
6228,0
6204,0
6286,0
6210,0
6559,0
6259,0
6063,0
6174,0
6271,0
6300,0
6152,0
6177,0
6117,0
6281,0
6308,0
6128,0
6319,0
6277,0
6274,0
6278,0
6131,0
--------------------------
Scenario [/ns/][5][50]
20407,0
20914,0
20855,0
21126,0
21054,0
20955,0
20638,0
21044,0
20730,0
20449,0
20696,0
20655,0
20859,0
20342,0
20733,0
21044,0
21202,0
21022,0
21059,0
20841,0
20643,0
20806,0
20512,0
20988,0
21076,0
21022,0
20671,0
20677,0
20884,0
20675,0
--------------------------
Scenario [/ss/][5][1]
639,0
611,0
614,0
634,0
614,0
622,0
616,0
594,0
616,0
622,0
635,0
622,0
630,0
623,0
631,0
628,0
606,0
616,0
605,0
606,0
624,0
652,0
621,0
635,0
640,0
630,0
627,0
620,0
601,0
610,0
--------------------------
Scenario [/ss/][5][3]
1950,0
2006,0
1939,0
1919,0
1945,0
1938,0
1944,0
1913,0
1940,0
1881,0
1931,0
1983,0
1933,0
1884,0
1927,0
1899,0
1934,0
1962,0
1934,0
1913,0
2012,0
1835,0
1964,0
1956,0
1940,0
1924,0
1964,0
1991,0
1951,0
1953,0
--------------------------
Scenario [/ss/][5][14]
6482,0
6387,0
6330,0
6460,0
6300,0
6200,0
6248,0
6432,0
6120,0
6309,0
6255,0
6191,0
6242,0
6298,0
6267,0
6156,0
6202,0
6245,0
6027,0
6167,0
6175,0
6279,0
6263,0
6291,0
6327,0
6166,0
6214,0
6298,0
6270,0
6259,0
--------------------------
Scenario [/ss/][5][50]
21118,0
20951,0
21091,0
20589,0
21038,0
20768,0
20778,0
20705,0
21114,0
20800,0
20810,0
20436,0
20751,0
21045,0
21238,0
21153,0
20962,0
20751,0
20975,0
21382,0
20963,0
20803,0
21157,0
21192,0
20991,0
20924,0
21026,0
20831,0
20620,0
20837,0
--------------------------
Scenario [/ns/][6][1]
568,0
590,0
580,0
585,0
607,0
602,0
599,0
568,0
592,0
592,0
584,0
571,0
561,0
618,0
574,0
577,0
585,0
574,0
551,0
572,0
565,0
559,0
578,0
566,0
568,0
587,0
582,0
576,0
584,0
606,0
--------------------------
Scenario [/ns/][6][3]
1963,0
2078,0
1967,0
1924,0
2014,0
1970,0
1886,0
1956,0
1951,0
1962,0
1968,0
1951,0
1977,0
1919,0
1966,0
1955,0
1974,0
2006,0
1934,0
1953,0
1969,0
1903,0
1973,0
1964,0
2057,0
2007,0
1987,0
1905,0
1987,0
1961,0
--------------------------
Scenario [/ns/][6][14]
6981,0
6717,0
6818,0
6968,0
6815,0
6974,0
6735,0
6812,0
6875,0
6991,0
6889,0
6848,0
6756,0
6798,0
7032,0
6886,0
6873,0
6975,0
6917,0
6809,0
6891,0
6956,0
6758,0
7087,0
6843,0
6731,0
6805,0
7163,0
6737,0
6782,0
--------------------------
Scenario [/ns/][6][50]
24314,0
23718,0
24104,0
24651,0
24388,0
24121,0
24165,0
24084,0
23867,0
24192,0
24132,0
24451,0
24355,0
23779,0
23973,0
24037,0
23964,0
23851,0
24347,0
23576,0
23804,0
24156,0
24255,0
24280,0
23763,0
23978,0
24189,0
24100,0
23797,0
23773,0
--------------------------
Scenario [/ss/][6][1]
554,0
565,0
571,0
585,0
564,0
595,0
584,0
573,0
577,0
588,0
578,0
569,0
571,0
566,0
572,0
573,0
561,0
588,0
564,0
592,0
574,0
566,0
576,0
547,0
581,0
591,0
572,0
581,0
586,0
572,0
--------------------------
Scenario [/ss/][6][3]
1938,0
1915,0
1927,0
1986,0
1993,0
1947,0
2010,0
1962,0
1939,0
1946,0
1922,0
2000,0
1905,0
1976,0
2007,0
1964,0
1907,0
1965,0
1989,0
1933,0
1911,0
2002,0
1901,0
1990,0
1947,0
2013,0
2011,0
1949,0
1951,0
1963,0
--------------------------
Scenario [/ss/][6][14]
6971,0
6965,0
6994,0
7088,0
6992,0
6957,0
6872,0
7023,0
6971,0
6865,0
7038,0
7033,0
6994,0
6960,0
6843,0
6967,0
6911,0
6929,0
6975,0
6773,0
6945,0
6898,0
6972,0
6919,0
6800,0
6914,0
6931,0
7062,0
6850,0
7020,0
--------------------------
Scenario [/ss/][6][50]
24234,0
24066,0
23645,0
24116,0
23769,0
23904,0
24475,0
23856,0
24198,0
24075,0
23862,0
23478,0
24483,0
23907,0
23749,0
23889,0
24337,0
24370,0
23844,0
24029,0
24360,0
24000,0
23715,0
23696,0
23612,0
23845,0
24051,0
23968,0
24044,0
23806,0
--------------------------
